labels,text,predicted_label
1,que tu eres el piloto y no solo otro pasajero,Human
0,jajaja no es necesario un magnum,Machine
0,esta es una manera de nokia para luchar contra el ecosistema dominante de android montandose en el,Machine
0,no sabemos mucho acerca de la carcel central de hombres pero estamos adivinando que tendra que comer una gran cantidad de sandwiches de mortadela,Machine
0,yo estaba de vacaciones con mi amigo john y el me pregunto como utilizaba el boton de favoritos en twitter,Machine
1,me declare ayer en una audiencia publica sobre bitcoin como parte de dos dias de audiencias organizados por el departamento de servicios financieros del estado de nueva york,Human
0,pero me resulta dificil mantener mi practica cuando estoy de viaje,Machine
0,no era necesario que yo se exactamente quienes eran pero era importante que yo se que eran muy importantes,Machine
0,era demasiado pura dijo una madre de baltimore de su hijo que desarrollo leucemia cuando era un bebe,Machine
1,haga clic aqui para escuchar mas musica de vance alegria,Human
1,los residentes de lane hablan sobre los puntos durante todo el dia comparando compulsivamente como adquirirlos quien tiene mas quien tuvo suerte y como lo ha hecho,Human
1,escucha esto clap your hands,Human
1,algunos sondeos recientes han visto la disminucion de la economia como un problema para los votantes en parte porque existe la creencia de que la recuperacion esta asegurada lo cual lleva a problemas tales como los servicios de salud y del nivel de vida que han sido aprovechados por el partido laboral y que se han elevado en importancia,Human
0,desde la primera lectura de años de un esclavo ha sido mi sueño que este libro se enseñe en las escuelas,Machine
0,selfies ya sea a traves de instagram o de snapchat podrian ayudar a mejorar la autoestima a largo plazo,Machine
0,asi witai ha creado una api de interfaz de voz y los desarrolladores pueden tuberia en su aplicacion para permitir que el comando de voz,Machine
1,kris jenner comparte una adorable foto de ella y bruce para su o aniversario de boda,Human
0,historia que data de lindsay lohan ha sido una cosa muy publica por lo que estamos seguros de que recuerdas que data oscar lusth de todo el,Machine
0,asegurese que el maquillaje no contenga nanoparticulas que tambien pueden causar una ruptura,Machine
0,calentar el material hasta que se convierta en liquido y dejar entibiar,Machine
0,mientras tanto ofreciendo una puerta de entrada a una comunidad selecta rewardstyle se jacta de funcionar exclusivamente por invitacion y evaluar hasta cien aplicaciones de bloggers cada dia amber ha creado una especie de pandilla,Machine
1,cuando se habla de las posibles amenazas de seguridad cibernetica agrego a menudo utilizamos anonymous como prueba a,Human
0,estoy muy contento con lo que hemos hecho pero tambien tengo un atraso de proyectos de cine porque de super fun night me saco de las peliculas para el año asi que voy a conseguir en los que en caso de que doesn t adelante,Machine
1,la gama de telefonos de la serie de nokia asha ya se equilibra la brecha de precio y funcionalidad entre los telefonos inteligentes de alto presupuesto y los telefonos que tienen caracteristicas muy basicas,Human
0,pero luego me di cuenta de que no habia mucho mas que yo quisiera,Machine
0,en lugar de ello aconseja startups de la empresa para asegurarse de que el producto es el adecuado antes de abrirlo al publico,Machine
0,ryan seacrest ryanseacrest de mayo de,Machine
0,aqui yace el amor se presenta como una experiencia teatral inmersiva,Machine
1,fue empujado por una extraña alianza de comunistas catolicos conservadores y caricaturistas franceses desempleados determino que los niños franceses deben leer trabajos inspirados en valores nacionales,Human
0,suerte para adie se dio cuenta despues de un mes que ella creia amigo recta de paul greg estaba mas caliente de todos modos asi que se ha golpeado en el en una fiesta una noche de viernes,Machine
0,el bueno malo,Machine
0,los competidores son potencialmente numerosas pero basicamente se dividen en tres categorias los anuncios agregadores gumtree rightmove y fotocasa corredores de servicios de oficina y sitios de recepcion de piezas neardesk y sharedesk,Machine
0,sebregondi ella misma recuerda utilizar los cuadernos en paris a principios de los años ochenta,Machine
0,en canada doyon paso unos dias con el directivo informatico en una pequeña casa en el bosque,Machine
1,tintin y la metafora roto dias de perro,Human
0,el lema llama a la mente propia derrota de clinton durante los caucus de iowa,Machine
0,empezo a temblarle el labio inferior y se le caian los lagrimones,Machine
1,tambien me encanta congelarlos envueltos individualmente y luego pegarlas directamente en los almuerzos escolares para un regalo especial,Human
1,cortesia de la familia de stanley hoy en dia como la edad de la generacion del baby boom la enfermedad de alzheimer ha alcanzado proporciones epidemicas,Human
0,en una epoca obsesionada con selfies de la aplicacion viva biblioteca humana de los contenidos mostrando un apreton de caras etiquetadas con sus consultas para hacer clic en se siente como si tuviera el poder de resonar y captivatecertainly logra humanizar el q a de formato aunque olagunju realidad dice que no considera que las preguntas como un q a de aplicaciones,Machine
1,cuando fue la ultima vez que un multimillonario escribio un libro trascendental consiguio algun avance cientifico o creo alguna obra de arte duradero,Human
1,esto como todos sabemos es un gesto equivalente a un deposito de la bodasede,Human
0,los amantes de la pantalla y pareja en la vida real han tomado europa por las astas en su the amazing spiderman tour de prensa,Machine
1,lyon pidio unirse a doyon en su fuga para rodar imagenes para un posible documental,Human
1,debido a que sus cuerpos estan apretados con tanta fuerza esta posicion permite una intensa presion,Human
1,y posiblemente uno o dos se olvido de,Human
0,incluso llamaron la atencion de apple comenta horrock,Machine
1,no sabia si podia verme pero le hice un gesto con la mano sobre la cama,Human
1,crane puede ser conocida todavia por sus invitaciones de boda pero mas del ochenta por ciento de sus ingresos proviene de su negocio de divisas,Human
1,varias veces leta respiro hondo y sostuvo la respiracion durante un tiempo una manera involuntaria de hacer frente a sus nervios,Human
1,probamos mas de mil millones de cosas en el ultimo año me dijo la socia y gerente general alice zagury en una entrevista,Human
1,aereo dice una victoria para los organismos de radiodifusion tendria consecuencias chilling to cloud computing,Human
0,mi experiencia es que brendan es tan comprometida con la oportunidad y la diversidad dentro de mozilla como cualquiera y mas que muchos,Machine
1,sabemos moms dejar de beber durante el embarazo pero no hizo olivia wilde fuerza jason sudeikis dejar de fumar por su fabuloso fetus,Human
1,etiquetas escucha esto vance alegria,Human
1,para mi como espectador que es intrinsecamente mas interesante ver a una mujer a causa de las capas que posee,Human
1,entiendo o sea que o lo estoy escribiendo mal o tienes ardillas por aqui,Human
1,hoy michael tiene una tarjeta verde y somos capaces de seguir esta aventura en los eeuu,Human
0,el queria tener sexo en el calido oceano,Machine
1,la edad de los sociales se colo arriba en google y la edad de la telefonia movil se colo hasta en facebook,Human
1,ella miro a un grupo de individuos que fueron explotados facilmente dijo ruthie friedlander el editor adjunto de ellecom y dijo vamos a averiguar como hacer que esta gente de dinero,Human
1,novia es abrazar completamente su sexualidad y nos encanta,Human
1,stormtrooper nosotros no necesitamos ver sus auriculares,Human
0,una vez mas betsy wolfe demuestra que ella es una de las mujeres lideres principales en broadway,Machine
1,todo lo anterior y tendre mas diversion para ustedes en los proximos dias indica hasta donde su humilde servidor puede adivinar a partir del sedimento del te que microsoft no ha cambiado su curso en sus apuestas a que una experiencia unificada de windows a traves de las diferentes clases de dispositivos con un entorno de desarrollo de aplicaciones compartidas es una estrategia que vale la pena seguir,Human
0,todas las cosas que se dicen ha sido una vida maravillosa,Machine
0,en tercer lugar se interpreta mal las lecciones de los examenes parciales,Machine
0,en declaraciones a la union politica de yale en karl rove dijo en broma nunca antes he estado en un grupo que era tan obvia y claramente pretencioso,Machine
1,no solo la crianza de consejos y sugerencias y el alivio comico y el entretenimiento de la siesta pero las conexiones reales y en persona amistades la gente que veo todas las semanas y la gente que veo una vez al año ya que comenzamos nuestro propio blogger se reunen,Human
1,desde su lanzamiento en pricepanda se ha expandido rapidamente y dice que ha reorientado millon de usuarios a comprar en sitios asociados,Human
0,tener citas deberia funcionar como uber y esto se puede lograr con dating ring dice el cofundador de la nueva empresa,Machine
0,no siga leyendo si no quieres saber lo que sucede en la cuarta temporada de niñas antes de que se amita,Machine
1,solo podemos ver a alguien como anna kendrick simplemente ser dueño de parte de vivian musical,Human
